"InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Genes"
"turquoise","extracellular vesicular exosome (GO:0070062)__GO_CC","User",216,3.68233588294722e-08,0.000812470589213474,"ACLY;ACTB;ACTG1;ACTN1;ACTR1A;AHCYL1;ALDH3B1;ALDH9A1;ANKFY1;ANXA2;ANXA5;AP1M1;APEH;ARF1;ARF3;ARHGAP1;ARHGDIA;ARHGDIB;ARPC1B;ARPC4;ATP5B;ATP6AP1;ATP6V0A1;CALR;CAP1;CAPN1;CAPNS1;CAPZB;CD300A;CD37;CD74;CD82;CD97;CFL1;CHMP2A;CHMP4B;CNDP2;CNN2;COASY;COMT;COPA;CORO1A;COTL1;CPNE1;CPPED1;CRKL;CSK;CSNK2B;CST3;CTDSP1;CTNS;CTSA;CTSB;CTSZ;CYB5R1;CYB5R3;DBNL;DCTN2;DDB1;DDX23;DNASE2;DNM2;DOCK2;DPYSL2;ECH1;ECHS1;EEF2;EHD1;EIF3B;F11R;FAM129A;FAM63A;FAM65A;FASN;FBP1;FERMT3;FKBP1A;FSCN1;G6PD;GANAB;GLB1;GLG1;GNAS;GNB1;GNB2L1;GNPDA1;GNS;GPI;GRN;GSTP1;GUSB;H3F3A;HADHB;HGS;HIST1H2BD;HIST2H2BE;HLA-A;HLA-B;HLA-E;HNRNPK;HPCAL1;HSPA1A;IGF2R;IL18BP;IQGAP1;ITGAL;ITGB2;ITM2B;JMJD8;KPNB1;LAMP1;LSP1;LYN;MAN2B2;MAPK1;MARCKSL1;MARS;MGAT1;MSN;MYADM;MYH9;MYO1G;NCKAP1L;NCSTN;NDRG1;NDRG3;NIPBL;NUCB1;NUDT5;OSTF1;P4HB;PACSIN2;PARP4;PCBP1;PCBP2;PDXK;PFN1;PGAM1;PGAM4;PGK1;PGLS;PGM1;PLD3;PLOD1;PLOD3;POTEF;PPP1CA;PPP2R1A;PRCP;PSAP;PSMB2;PSMB3;PSMD1;PSME1;PTPN6;PYGB;RAB35;RAB5B;RAB8A;RAC1;RAC2;RHOA;RNASET2;RNPEP;SDCBP;SDF4;SH3BGRL3;SLC44A2;SLC9A1;SLC9A3R1;SND1;SNRPB;SNTB2;SOD2;SORL1;SPEN;SQSTM1;SRPR;ST3GAL1;STK10;STK24;STXBP2;TAGLN2;TAX1BP3;TIMP1;TLN1;TMBIM1;TOM1;TPI1;TPM3;TPP1;TPRG1L;TSG101;TST;TUBA1A;TUBA1B;TUBA4A;TUBB1;TWF2;UBA1;UBC;UBE2L3;UBE2M;VAMP2;VASP;VCL;VIM;VPS37B;VPS37C;WARS;WDR1;XPC;XPNPEP3;YWHAB;YWHAH;YWHAZ"
"turquoise","platelet activation (GO:0030168)__GO_BP","User",33,5.08163415869104e-08,0.00112121176077359,"ACTN1;AKT1;APBB1IP;ARRB2;BRPF3;CAP1;CFL1;CSK;DAGLB;DGKD;F13A1;FYN;GNA15;GNB1;GP9;LYN;MAPK1;PFN1;PSAP;RAC1;RAC2;RASGRP2;RHOA;SHC1;SRF;SYK;TIMP1;TLN1;TUBA4A;VAV1;VCL;WDR1;YWHAZ"
"turquoise","small GTPase mediated signal transduction (GO:0007264)__GO_BP","User",49,1.09906181653021e-07,0.00242496999199226,"ABR;AKAP13;ARF1;ARF3;ARHGAP1;ARHGAP25;ARHGAP30;ARHGAP4;ARHGDIA;ARHGDIB;ARHGEF2;CDC42EP4;CDKN1A;CFL1;CRKL;DBNL;DOCK2;DOK2;ELMO1;FGD3;GDI1;GNB1;HMHA1;IQGAP1;MAPK1;MAPKAPK2;MAPKAPK3;MYO9B;NISCH;RAB35;RAB37;RAB40C;RAB5B;RAB8A;RAC1;RAC2;RALBP1;RAPGEF1;RASGRP2;RHOA;RRAGC;SDCBP;SH2D3C;SHC1;TAX1BP3;TMEM91;TNK2;VAV1;YWHAB"
"turquoise","Viral carcinogenesis_Homo sapiens_hsa05203__KEGG_2016","User",36,1.31566736611712e-07,0.00290288847660081,"ACTN1;CCND3;CDKN1A;CREB3L2;CREBBP;DDB1;HDAC3;HIST1H2BD;HIST1H2BK;HIST2H2BE;HLA-A;HLA-B;HLA-E;HLA-F;HNRNPK;IKBKG;JAK1;LYN;MAPK1;MAPKAPK2;NFKB1;NFKBIA;PIK3CD;PXN;RAC1;RBPJ;RHOA;SND1;SRF;STAT3;STAT5A;STAT5B;SYK;YWHAB;YWHAH;YWHAZ"
"turquoise","Endocytosis_Homo sapiens_hsa04144__KEGG_2016","User",39,1.9026100864184e-07,0.00419791889467356,"ADRBK1;ARF1;ARF3;ARFGAP2;ARPC1B;ARPC4;ARRB2;ASAP1;CAPZB;CBL;CHMP2A;CHMP4B;CSF1R;CYTH4;DNM2;EHD1;EPN1;GRK5;HGS;HLA-A;HLA-B;HLA-E;HLA-F;HSPA1A;HSPA1B;IGF2R;IQSEC1;PSD4;RAB35;RAB5B;RAB8A;RHOA;SH3KBP1;SMAP2;SNX6;TSG101;VPS37B;VPS37C;WIPF1"
"turquoise","cell-cell junction (GO:0005911)__GO_CC","User",31,4.98383380340753e-07,0.0109963309038384,"ACTN1;AKT1;ARHGEF2;CAPZB;CFL1;CLDN14;CNN2;CORO1A;CSK;CTNNA1;DEF6;F11R;ILK;IQGAP1;ITGAL;MYADM;MYH9;NDRG1;PACSIN2;PTPN6;RHOA;SH3KBP1;TBCD;TLN1;UBA1;UBN1;VASP;VAV1;VCL;YWHAH;ZYX"
"turquoise","microtubule (GO:0005874)__GO_CC","User",33,9.49492616517882e-07,0.0209496050908505,"ARHGEF2;CSNK1D;DCTN1;DCTN2;DNM2;DPYSL2;EMD;EML3;HAUS4;HDAC3;IQGAP1;KATNB1;KIF21B;KLHL22;MAP1LC3A;MAP3K11;MAP7D1;MAPRE1;MID1IP1;NDE1;NDRG1;NUMA1;PARP4;RASSF5;RCC2;SNTB2;TBCD;TUBA1A;TUBA1B;TUBA1C;TUBA4A;TUBB1;TUBGCP2"
"turquoise","Focal adhesion_Homo sapiens_hsa04510__KEGG_2016","User",24,1.04689116258713e-06,0.0230986066113225,"ACTB;ACTG1;ACTN1;AKT1;CCND3;CRKL;DIAPH1;FYN;ILK;MAPK1;PARVG;PIK3CD;PPP1CA;PXN;RAC1;RAC2;RAPGEF1;RHOA;SHC1;TLN1;VASP;VAV1;VCL;ZYX"
"turquoise","RNA polymerase II regulatory region DNA binding (GO:0001012)__GO_MF","User",28,1.83051041299967e-06,0.0403883817524247,"ACTB;AKNA;ARID3B;CREB3L2;DPF2;E4F1;ELF4;ETV6;FOXJ2;H3F3A;HNRNPK;IRF1;MEF2D;MNT;MTF1;MYPOP;NCOA1;NCOR2;RARA;RBPJ;RXRB;SMARCC2;SP1;SRF;STAT5A;STAT5B;STAT6;WBP2"
"turquoise","positive regulation of GTPase activity (GO:0043547)__GO_BP","User",42,2.13151268179314e-06,0.0470296958110838,"ABR;AKAP13;ARFGAP2;ARHGAP1;ARHGAP25;ARHGAP30;ARHGAP4;ARHGDIA;ARHGDIB;ARHGEF2;ASAP1;CYTH4;DENND4B;DOCK2;FGD3;GDI1;GNAS;GNB2L1;HERC1;HMHA1;IQGAP1;IQSEC1;MYO9B;NCKAP1L;PLEKHG3;PSD4;RABGAP1;RALBP1;RAPGEF1;RASGRP2;RIC8A;SBF1;SEMA4D;SH2D3C;SH3BGRL3;SH3BP1;SIPA1;SMAP2;TAX1BP3;TBC1D2B;TBCD;VAV1"
"turquoise","positive regulation of GTP catabolic process (GO:0033126)__GO_BP","User",42,2.13151268179314e-06,0.0470296958110838,"ABR;AKAP13;ARFGAP2;ARHGAP1;ARHGAP25;ARHGAP30;ARHGAP4;ARHGDIA;ARHGDIB;ARHGEF2;ASAP1;CYTH4;DENND4B;DOCK2;FGD3;GDI1;GNAS;GNB2L1;HERC1;HMHA1;IQGAP1;IQSEC1;MYO9B;NCKAP1L;PLEKHG3;PSD4;RABGAP1;RALBP1;RAPGEF1;RASGRP2;RIC8A;SBF1;SEMA4D;SH2D3C;SH3BGRL3;SH3BP1;SIPA1;SMAP2;TAX1BP3;TBC1D2B;TBCD;VAV1"
"turquoise","Rap1 signaling pathway_Homo sapiens_hsa04015__KEGG_2016","User",25,3.15551457534765e-06,0.0696232735904705,"ACTB;ACTG1;AKT1;APBB1IP;CALM3;CRKL;CSF1R;GNAS;ITGAL;ITGB2;LPAR2;MAPK1;PFN1;PIK3CD;PLCB2;PRKD2;RAC1;RAC2;RAPGEF1;RASGRP2;RASSF5;RHOA;SIPA1;TLN1;VASP"
"turquoise","Chemokine signaling pathway_Homo sapiens_hsa04062__KEGG_2016","User",27,4.55942401662716e-06,0.100599131502862,"ADRBK1;AKT1;ARRB2;CRKL;CXCL16;DOCK2;ELMO1;GNB1;GRK5;IKBKB;IKBKG;LYN;MAPK1;NCF1;NFKB1;NFKBIA;PIK3CD;PLCB2;PXN;RAC1;RAC2;RASGRP2;RHOA;SHC1;STAT3;STAT5B;VAV1"
"turquoise","cell-cell junction organization (GO:0045216)__GO_BP","User",18,4.90129717438947e-06,0.108142220855729,"ACTB;ACTG1;ACTN1;CCM2;CLDN14;CSF1R;CSK;CTNNA1;F11R;MYADM;PXN;RAC1;RCC2;RHOA;SRF;TBCD;TLN1;VCL"
"yellow","nucleolus (GO:0005730)__GO_CC","User",48,3.95431979554301e-10,8.7248111968861e-06,"ADARB1;AKR1B1;ATXN2;BMS1;CCND2;CDC25B;CIRH1A;CNOT1;CRTC3;CTNNBL1;DDX24;EDC4;EFTUD2;ELP3;EXOSC10;EZR;GARS;GEMIN4;GOLGA3;HCFC1;HDAC1;HNRNPD;HNRNPM;IMP3;INTS9;ITPR3;MCM3;MCM7;NCL;NHP2L1;NOL6;NONO;NOP2;OSBP;PARP1;PPM1G;PTBP1;PUS1;QRICH1;RBM14;RING1;SAE1;SIN3A;SRP68;TJAP1;TTC3;UBQLN4;XRCC6"
"yellow","nucleoplasm (GO:0005654)__GO_CC","User",30,1.73552583177003e-06,0.0382926419521738,"ABCF1;ADARB1;ANAPC5;CALM1;CDC25B;DMAP1;EFTUD2;GEMIN4;GTF3C2;HCFC1;HDAC1;HNRNPD;HNRNPM;ITFG2;ITPR3;MCM3;MCM7;NCL;NHP2L1;NUDC;PARP1;PSMC5;PTBP1;RING1;RNPS1;SAE1;SIN3A;TRIM28;TRRAP;XRCC6"
"yellow","ncRNA metabolic process (GO:0034660)__GO_BP","User",14,2.16190112331725e-05,0.477001863848718,"AARS;CIRH1A;EXOSC10;GARS;GEMIN4;IMP3;INTS9;NOL6;NOP2;PUS1;SARS;TSR2;VARS;YARS"
"yellow","RNA transport_Homo sapiens_hsa03013__KEGG_2016","User",10,8.48068533957822e-05,1,"CYFIP2;EIF2B4;GEMIN4;NUP205;NUP62;PABPC1;PABPC4;POM121C;RANGAP1;RNPS1"
"yellow","ncRNA processing (GO:0034470)__GO_BP","User",11,8.50005235523079e-05,1,"AARS;CIRH1A;EXOSC10;GEMIN4;IMP3;INTS9;NOL6;NOP2;PUS1;SARS;TSR2"
"yellow","mitotic cell cycle (GO:0000278)__GO_BP","User",15,0.000108520758160282,1,"ANAPC5;CDC25B;CKAP5;CSNK1E;DYNC1H1;GORASP2;HDAC1;MCM3;MCM7;NUDC;NUP205;NUP62;PSMC5;RANGAP1;TUBB"
"yellow","gene expression (GO:0010467)__GO_BP","User",25,0.000164169356484428,1,"AARS;ADARB1;CNOT1;CNOT2;EDC4;EFTUD2;EIF2B4;GARS;GEMIN4;GTF3C2;HDAC1;HNRNPD;HNRNPM;LAT;NHP2L1;PABPC1;PARP1;PSMC5;PTBP1;RNPS1;SARS;SRP68;TRIM28;VARS;YARS"
"yellow","RNA degradation_Homo sapiens_hsa03018__KEGG_2016","User",7,0.000228049983659704,1,"CNOT1;CNOT2;EDC4;ENO1;EXOSC10;PABPC1;PABPC4"
"yellow","cytosol (GO:0005829)__GO_CC","User",52,0.000566767520861467,1,"AARS;AKR1B1;ANAPC5;ARHGAP17;ARHGEF18;ATIC;CALM1;CARD11;CCND2;CCT7;CDC25B;CDC37;CKAP5;CNOT1;CNOT2;CSNK1E;CYFIP2;DGKA;DYNC1H1;EDC4;EIF2B4;ENO1;EVL;EZR;GARS;GEMIN4;GOLGA3;HDAC1;HNRNPD;HSP90AB1;ITFG2;LCMT1;MCM3AP;MCM7;NUDC;PABPC1;PLCG1;PSMC5;PUM1;RANGAP1;RNPS1;SAE1;SARS;SEC31A;SPTAN1;SRP68;TUBB;UBASH3A;UBQLN4;VARS;XRCC6;YARS"
"yellow","chromatin (GO:0000785)__GO_CC","User",10,0.000799711859407478,1,"CCND2;DNMT1;EXOSC10;HDAC1;MAGED1;MCM7;PUS1;RING1;SIN3A;TRIM28"
"yellow","mRNA processing (GO:0006397)__GO_BP","User",14,0.00083184809698387,1,"ADARB1;CNOT1;CNOT2;CTNNBL1;EFTUD2;HNRNPD;HNRNPM;NHP2L1;NONO;PABPC1;PHRF1;PRPF31;PTBP1;RNPS1"
"yellow","tRNA metabolic process (GO:0006399)__GO_BP","User",6,0.00151978097728345,1,"AARS;GARS;PUS1;SARS;VARS;YARS"
"yellow","cytoplasmic ribonucleoprotein granule (GO:0036464)__GO_CC","User",7,0.00158715041949734,1,"ATXN2;CNOT1;EDC4;NCL;PABPC1;PABPC4;TUBB"
"yellow","ribonucleoprotein granule (GO:0035770)__GO_CC","User",7,0.00158715041949734,1,"ATXN2;CNOT1;EDC4;NCL;PABPC1;PABPC4;TUBB"
"yellow","regulation of translation (GO:0006417)__GO_BP","User",11,0.00160545426089229,1,"AARS;ABCF1;ATXN2;CNOT1;CNOT2;EIF2B4;GCN1L1;HNRNPD;PABPC1;PUM1;VARS"
"yellow","rRNA processing (GO:0006364)__GO_BP","User",7,0.00201462569905819,1,"CIRH1A;EXOSC10;GEMIN4;IMP3;NOL6;NOP2;TSR2"
"yellow","transferase activity, transferring one-carbon groups (GO:0016741)__GO_MF","User",6,0.00203045861595473,1,"ATIC;DNMT1;LCMT1;METTL13;NOP2;SHMT2"
"yellow","rRNA metabolic process (GO:0016072)__GO_BP","User",7,0.00281696027066583,1,"CIRH1A;EXOSC10;GEMIN4;IMP3;NOL6;NOP2;TSR2"
"yellow","transcription factor complex (GO:0005667)__GO_CC","User",7,0.0038444720938739,1,"GTF3C2;PARP1;PUS1;RBM14;SIN3A;TRRAP;XRCC6"
"yellow","Cell cycle_Homo sapiens_hsa04110__KEGG_2016","User",6,0.00386938483660678,1,"ANAPC5;CCND2;CDC25B;HDAC1;MCM3;MCM7"
