"InputCategories","UserDefinedCategories","Type","NumOverlap","Pvalues","CorrectedPvalues","Genes"
"FDR_Pass","cytosolic large ribosomal subunit (GO:0022625)__GO_CC","User",26,0.0216611344350165,1,"FXR2;RPL11;RPL13;RPL13A;RPL15;RPL17;RPL21;RPL23;RPL24;RPL26;RPL27;RPL27A;RPL30;RPL31;RPL35;RPL35A;RPL39;RPL4;RPL41;RPL5;RPL6;RPL7;RPL9;RPLP0;RPLP2;UBA52"
"FDR_Pass","gene expression (GO:0010467)__GO_BP","User",164,0.0223404221198648,1,"AARS;ADAR;ADARB1;AKT1;CASC3;CDC40;CLNS1A;CNOT1;CNOT4;CNOT8;CPSF1;CREBBP;DCP2;EDC4;EEF1B2;EEF2;EFTUD2;EIF3B;EIF3E;EIF3H;EIF4A2;EIF4A3;EIF4G1;EXOSC1;EXOSC3;FAU;GTF2A2;GTF2E2;GTF2F1;GTF3A;HARS2;HNRNPA2B1;HSPB1;IGF2BP2;KAT2B;LAT;LSM1;LSM5;LSM7;MAPKAPK2;MARS;MED1;MED25;NARS;NCBP2;NCOR2;NXF1;PAPOLA;PARP1;PCBP2;PHF5A;POLR2A;POLR3GL;PPA1;PPA2;PPP2CA;PPP2R1A;PRPF8;PSMA1;PSMA3;PSMA4;PSMA6;PSMB1;PSMB4;PSMB6;PSMB7;PSMC2;PSMD10;PSMD12;PSMD6;PSME3;PTBP1;RAN;RARA;RARS;RNGTT;RPL11;RPL13;RPL13A;RPL15;RPL17;RPL21;RPL23;RPL24;RPL26;RPL27;RPL27A;RPL30;RPL31;RPL35;RPL35A;RPL39;RPL4;RPL41;RPL5;RPL6;RPL7;RPL9;RPLP0;RPLP2;RPS10;RPS11;RPS13;RPS14;RPS15A;RPS17;RPS18;RPS2;RPS24;RPS25;RPS27;RPS27A;RPS29;RPS3;RPS3A;RPS5;RPS6;RPS9;RPSA;RXRB;SARS;SEC11A;SEC11C;SEC61B;SEC61G;SF3A2;SF3B1;SF3B2;SF3B4;SF3B5;SMAD4;SMG1;SMG5;SMG7;SNAPC2;SNRNP70;SNRPB2;SNRPD2;SNRPF;SNRPG;SPCS1;SRP14;SRP19;SRP54;SRP68;SRP72;SRP9;SRPR;SSR1;SSR2;SUPT5H;TAF1C;TCEB1;TCEB2;TNRC6B;TRAM1;TRIM28;TRIM33;U2AF2;UBA52;VARS;WARS;XRN1;YARS"
"FDR_Pass","regulation of small GTPase mediated signal transduction (GO:0051056)__GO_BP","User",44,0.0229970290592115,1,"AKAP13;ARAP1;ARAP3;ARFGEF1;ARHGAP1;ARHGAP15;ARHGAP17;ARHGAP25;ARHGAP30;ARHGAP4;ARHGAP9;ARHGEF18;ARHGEF2;BCR;BNIP2;DENND4B;F2R;FBP1;FGD3;GDI1;GMIP;HMHA1;IQSEC1;ITPKB;KCTD13;LPAR2;MYO9B;OGT;PSD4;RALGDS;RAPGEF1;RAPGEF6;RASA1;RASAL3;RASGRP2;RHOB;RHOC;RHOT1;SHOC2;SIPA1;SIPA1L3;SQSTM1;TAGAP;VAV1"
"FDR_Pass","hydrogen transport (GO:0006818)__GO_BP","User",31,0.02558354587453,1,"ATP5C1;ATP5E;ATP5EP2;ATP5F1;ATP5H;ATP5I;ATP5J;ATP5J2;ATP5L;ATP5O;ATP6AP1;ATP6V0A1;ATP6V0C;ATP6V1G1;COX4I1;COX5A;COX5B;COX6A1;COX6C;COX7A2;COX7A2L;COX7C;NDUFA4;SLC35A1;SLC35A2;SLC35A4;SLC9A1;UCP2;UQCRFS1;UQCRH;UQCRQ"
"FDR_Pass","proton transport (GO:0015992)__GO_BP","User",31,0.02558354587453,1,"ATP5C1;ATP5E;ATP5EP2;ATP5F1;ATP5H;ATP5I;ATP5J;ATP5J2;ATP5L;ATP5O;ATP6AP1;ATP6V0A1;ATP6V0C;ATP6V1G1;COX4I1;COX5A;COX5B;COX6A1;COX6C;COX7A2;COX7A2L;COX7C;NDUFA4;SLC35A1;SLC35A2;SLC35A4;SLC9A1;UCP2;UQCRFS1;UQCRH;UQCRQ"
"FDR_Pass","Ubiquitin mediated proteolysis_Homo sapiens_hsa04120__KEGG_2016","User",32,0.0261868925911821,1,"AIRE;ANAPC13;ANAPC5;BIRC2;CUL1;CUL4A;MAP3K1;PIAS1;PIAS4;RBX1;RNF7;SIAH1;STUB1;SYVN1;TCEB1;TCEB2;UBA1;UBA7;UBE2A;UBE2E1;UBE2E3;UBE2I;UBE2J1;UBE2L3;UBE2M;UBE2N;UBE2Q2;UBE2W;UBE3A;UBE4A;VHL;WWP1"
"FDR_Pass","single-organism cellular localization (GO:1902580)__GO_BP","User",114,0.0265815137690384,1,"ACTR2;ACTR3;ADAR;ARL6IP1;ATG3;CD24;DCTN1;F2R;FAU;FYB;GCC1;GOLGA7;HGS;ITGAL;ITGB7;KPNA1;KPNA3;KPNA4;KPNA6;LAT;LMNA;MAP1S;MCM3AP;MYADM;NDE1;NDEL1;NOP58;OSBPL8;PACS1;PEX16;PIK3CD;PMPCB;RAB10;RAB11A;RAB8A;RAB8B;RAN;RASGRP1;RERE;RHOT1;RPAIN;RPL11;RPL13;RPL13A;RPL15;RPL17;RPL21;RPL23;RPL24;RPL26;RPL27;RPL27A;RPL30;RPL31;RPL35;RPL35A;RPL39;RPL4;RPL41;RPL5;RPL6;RPL7;RPL9;RPLP0;RPLP2;RPS10;RPS11;RPS13;RPS14;RPS15A;RPS17;RPS18;RPS2;RPS24;RPS25;RPS27;RPS27A;RPS29;RPS3;RPS3A;RPS5;RPS6;RPS9;RPSA;SEC11A;SEC11C;SEC61A1;SEC61B;SEC61G;SLC4A5;SNX3;SORL1;SPCS1;SRP14;SRP19;SRP54;SRP68;SRP72;SRP9;SRPR;SSR1;SSR2;STAT3;TIMM22;TIMM23;TMED2;TOMM20;TOMM22;TOMM6;TOMM7;TRAM1;UBA52;VAMP2;VAMP7"
"FDR_Pass","nuclear body (GO:0016604)__GO_CC","User",36,0.0281033808750171,1,"ACIN1;ALKBH5;BCL11A;CREBBP;CXXC1;DDX1;EFTUD2;EIF3E;ELF4;FYTTD1;LRCH4;MTDH;NCOR2;NOP58;NXF1;PARK7;PHF5A;PIAS1;POLDIP3;PRPF3;PRPF31;RBM25;RING1;RPAIN;SPOP;SQSTM1;SRRM2;SUMO3;TDG;TFIP11;TOP3A;TRIM8;U2AF2;UBE2I;WBP11;WTAP"
"FDR_Pass","acetyltransferase complex (GO:1902493)__GO_CC","User",16,0.0281595200515223,1,"ACTL6A;BRPF1;BRPF3;CREBBP;DMAP1;ENY2;HCFC1;KAT2A;KAT2B;MAP3K7;MORF4L1;OGT;POLE4;TADA3;TAF7;UBAP2L"
"FDR_Pass","histone acetyltransferase complex (GO:0000123)__GO_CC","User",16,0.0281595200515223,1,"ACTL6A;BRPF1;BRPF3;CREBBP;DMAP1;ENY2;HCFC1;KAT2A;KAT2B;MAP3K7;MORF4L1;OGT;POLE4;TADA3;TAF7;UBAP2L"
"FDR_Pass","protein acetyltransferase complex (GO:0031248)__GO_CC","User",16,0.0281595200515223,1,"ACTL6A;BRPF1;BRPF3;CREBBP;DMAP1;ENY2;HCFC1;KAT2A;KAT2B;MAP3K7;MORF4L1;OGT;POLE4;TADA3;TAF7;UBAP2L"
"FDR_Pass","inorganic cation transmembrane transport (GO:0098662)__GO_BP","User",40,0.0293576608532133,1,"ATP1A1;ATP2A3;ATP2B4;ATP5C1;ATP5E;ATP5EP2;ATP5F1;ATP5H;ATP5I;ATP5J;ATP5J2;ATP5L;ATP5O;ATP6AP1;ATP6V0A1;ATP6V0C;COX4I1;COX5A;COX5B;COX6A1;COX6C;COX7A2;COX7A2L;COX7C;ITPR3;KCNJ2;MCOLN1;MTMR6;NDUFA4;SLC25A37;SLC39A3;SLC40A1;SLC4A5;SLC4A7;SLC9A1;TRPC4AP;TRPV2;UQCRFS1;UQCRH;UQCRQ"
"FDR_Pass","monovalent inorganic cation transport (GO:0015672)__GO_BP","User",40,0.0293576608532133,1,"ATP1A1;ATP5C1;ATP5E;ATP5EP2;ATP5F1;ATP5H;ATP5I;ATP5J;ATP5J2;ATP5L;ATP5O;ATP6AP1;ATP6V0A1;ATP6V0C;ATP6V1G1;CDKN1B;COX4I1;COX5A;COX5B;COX6A1;COX6C;COX7A2;COX7A2L;COX7C;KCNJ2;MTMR6;NDUFA4;SLC35A1;SLC35A2;SLC35A4;SLC38A2;SLC4A5;SLC4A7;SLC9A1;SLC9A3R1;UCP2;UQCRFS1;UQCRH;UQCRQ;VPS4B"
"FDR_Pass","Parkinson's disease_Homo sapiens_hsa05012__KEGG_2016","User",43,0.0299541146972668,1,"ATP5C1;ATP5E;ATP5F1;ATP5H;ATP5J;ATP5O;COX4I1;COX5A;COX5B;COX6A1;COX6C;COX7A2;COX7A2L;COX7C;GNAI3;NDUFA1;NDUFA12;NDUFA2;NDUFA4;NDUFAB1;NDUFB2;NDUFB3;NDUFB5;NDUFB7;NDUFB8;NDUFS3;NDUFS5;NDUFV1;NDUFV2;PARK7;SDHB;SDHD;SEPT5;UBA1;UBA7;UBE2J1;UBE2L3;UQCRC2;UQCRFS1;UQCRH;UQCRHL;UQCRQ;VDAC3"
"FDR_Pass","endoplasmic reticulum membrane (GO:0005789)__GO_CC","User",53,0.030443640625374,1,"ACSL4;ACSL5;ALG5;ANXA7;ATP2A3;BCAP31;CANT1;CDIPT;CEPT1;DEGS1;DPM1;EDEM1;ELOVL5;FKBP8;GJC1;HSD17B7;ITPR3;LPCAT3;LPIN2;MAGT1;MGST3;MLEC;MTDH;NOMO2;ORMDL1;PEX16;PIGY;PLOD1;PLOD3;PNPLA2;PTGS1;PTGS2;RAB10;RDH11;SACM1L;SCAP;SEC11A;SEC11C;SEC24C;SEC31A;SELK;SERINC1;SERP1;SPCS1;SRPR;SSR1;SYVN1;TAPBP;TECR;TMX1;UBA1;UBQLN4;VAMP7"
"FDR_Pass","small ribosomal subunit (GO:0015935)__GO_CC","User",26,0.0316123597125259,1,"DDX3X;FAU;HBA1;MRPS18C;MRPS21;MRPS22;MRPS31;RPS10;RPS11;RPS13;RPS14;RPS15A;RPS17;RPS18;RPS2;RPS24;RPS25;RPS27;RPS27A;RPS29;RPS3;RPS3A;RPS5;RPS6;RPS9;RPSA"
"FDR_Pass","homotypic cell-cell adhesion (GO:0034109)__GO_BP","User",18,0.0329852051228782,1,"CLIC1;FERMT3;FIBP;GNAS;HBB;HSPB1;IL1B;ILK;MEGF10;MYH9;PTPN6;S100A8;S100A9;SEMA4D;STK10;TLN1;VCL;ZAP70"
"FDR_Pass","positive regulation of nuclease activity (GO:0032075)__GO_BP","User",20,0.0369260279855514,1,"ACADVL;ADD1;ATF4;CALR;CXXC1;DCTN1;EDEM1;HMGB2;KLHDC3;LMNA;PCNA;PLA2G4B;SEC31A;SERP1;SRPR;SSR1;SYVN1;TATDN2;TLN1;TPP1"
"FDR_Pass","translational initiation (GO:0006413)__GO_BP","User",56,0.0377250899439143,1,"ABCF1;COPS5;DENR;DHX29;EIF3B;EIF3E;EIF3H;EIF3M;EIF4A2;EIF4E3;EIF4G1;FAU;RPL11;RPL13;RPL13A;RPL15;RPL17;RPL21;RPL23;RPL24;RPL26;RPL27;RPL27A;RPL30;RPL31;RPL35;RPL35A;RPL39;RPL4;RPL41;RPL5;RPL6;RPL7;RPL9;RPLP0;RPLP2;RPS10;RPS11;RPS13;RPS14;RPS15A;RPS17;RPS18;RPS2;RPS24;RPS25;RPS27;RPS27A;RPS29;RPS3;RPS3A;RPS5;RPS6;RPS9;RPSA;UBA52"
"FDR_Pass","cellular glucan metabolic process (GO:0006073)__GO_BP","User",14,0.0394659962682986,1,"ACADM;AGL;AKT1;GYG1;PHKA2;PPP1CA;PPP1CB;PPP1CC;PPP1R2;PYGB;RPS27A;STK40;UBA52;UGP2"
"FDR_Pass","glucan metabolic process (GO:0044042)__GO_BP","User",14,0.0394659962682986,1,"ACADM;AGL;AKT1;GYG1;PHKA2;PPP1CA;PPP1CB;PPP1CC;PPP1R2;PYGB;RPS27A;STK40;UBA52;UGP2"
"FDR_Pass","glycogen metabolic process (GO:0005977)__GO_BP","User",14,0.0394659962682986,1,"ACADM;AGL;AKT1;GYG1;PHKA2;PPP1CA;PPP1CB;PPP1CC;PPP1R2;PYGB;RPS27A;STK40;UBA52;UGP2"
"FDR_Pass","protein complex scaffold (GO:0032947)__GO_MF","User",14,0.0394659962682986,1,"AKAP13;ARRB2;AXIN1;CD3E;DEDD2;EIF3B;G3BP2;MAP2K2;MAPK8IP3;MMS19;NCK1;ROPN1B;SLC9A3R1;SMARCD1"
"FDR_Pass","ligase activity, forming carbon-nitrogen bonds (GO:0016879)__GO_MF","User",24,0.042652641368038,1,"ADSS;AKTIP;ASNSD1;ATG10;ATG3;MUL1;PIAS1;PIAS4;PPCS;RBX1;RNF7;SUMO3;SYVN1;UBE2A;UBE2E1;UBE2E3;UBE2I;UBE2J1;UBE2L3;UBE2M;UBE2N;UBE2Q2;UBE2W;UBL4A"
"FDR_Pass","Cardiac muscle contraction_Homo sapiens_hsa04260__KEGG_2016","User",15,0.0428722983009304,1,"ATP1A1;COX4I1;COX5A;COX5B;COX6A1;COX6C;COX7A2;COX7A2L;COX7C;SLC9A1;UQCRC2;UQCRFS1;UQCRH;UQCRHL;UQCRQ"
"FDR_Pass","histone methyltransferase complex (GO:0035097)__GO_CC","User",15,0.0428722983009304,1,"CHD8;CXXC1;DPY30;H2AFY;HCFC1;HDAC2;MTF2;OGT;PPP1CA;PPP1CB;PPP1CC;PRPF31;SUZ12;TAF7;WDR82"
"FDR_Pass","positive regulation of protein localization to nucleus (GO:1900182)__GO_BP","User",15,0.0428722983009304,1,"DMAP1;FYN;HSP90AB1;IL18;IL1B;KPNA1;MED1;PARK7;PARP1;PTGS2;RBCK1;SMAD4;TNFRSF1A;TNFSF14;TRIM28"
"FDR_Pass","coenzyme binding (GO:0050662)__GO_MF","User",25,0.043718507532399,1,"ACADM;ACADVL;ACBD3;ACOX1;C1ORF43;COQ6;CREG1;CTBP1;CYB5R4;CYBB;DBI;DPYD;ETFA;FASN;G6PD;HACL1;IDH1;IDH3B;IDH3G;MAT2B;MDH1;MICAL1;NDUFV1;PARP1;TYW1"
"FDR_Pass","hydrogen ion transmembrane transport (GO:1902600)__GO_BP","User",26,0.0446625649311961,1,"ATP5C1;ATP5E;ATP5EP2;ATP5F1;ATP5H;ATP5I;ATP5J;ATP5J2;ATP5L;ATP5O;ATP6AP1;ATP6V0A1;ATP6V0C;COX4I1;COX5A;COX5B;COX6A1;COX6C;COX7A2;COX7A2L;COX7C;NDUFA4;SLC9A1;UQCRFS1;UQCRH;UQCRQ"
"FDR_Pass","regulation of protein import into nucleus (GO:0042306)__GO_BP","User",26,0.0446625649311961,1,"AXIN1;CD36;CDKN1A;DMAP1;EMD;FAM89B;FZD7;G3BP2;HSP90AB1;IL10;IL18;IL1B;KPNA1;MED1;PARP1;PARP10;PPM1B;PRDX1;PSMD10;PTGS2;RBCK1;SMAD4;TNFRSF1A;TNFSF14;TRIM28;TXN"
"FDR_Pass","mitochondrial membrane part (GO:0044455)__GO_CC","User",42,0.0494722256721299,1,"ACSL4;ATP5C1;ATP5E;ATP5EP2;ATP5F1;ATP5H;ATP5I;ATP5J;ATP5J2;ATP5L;ATP5O;CCDC109B;COX6A1;COX7A2;COX7A2L;MUL1;NDUFA1;NDUFA12;NDUFA2;NDUFA4;NDUFAB1;NDUFB2;NDUFB3;NDUFB5;NDUFB7;NDUFB8;NDUFS3;NDUFS5;NDUFV1;NDUFV2;PARK7;RHOT1;SDHB;SDHD;TIMM23;TOMM20;TOMM22;TOMM6;TOMM7;UQCRC2;UQCRFS1;UQCRH"
"FDR_Pass","regulation of intracellular protein transport (GO:0033157)__GO_BP","User",39,0.0495511396358623,1,"AXIN1;CD36;CDKN1A;CSK;DMAP1;EMD;FAM89B;FZD7;G3BP2;GDI1;HSP90AB1;IL10;IL18;IL1B;KPNA1;LYPLAL1;MED1;OAZ1;PARK7;PARL;PARP1;PARP10;PCNT;PPM1B;PRDX1;PSMD10;PTGS2;PTPN11;RANGAP1;RBCK1;SMAD4;SNX3;SORL1;TNFRSF1A;TNFSF14;TRIM28;TXN;VAMP2;VAMP7"
