"Gene_names","Eclass"
"ACSM4","Metabolic pathways_Homo sapiens_hsa01100"
"ACSM3","Metabolic pathways_Homo sapiens_hsa01100"
"ACSM1","Metabolic pathways_Homo sapiens_hsa01100"
"GBA2","Metabolic pathways_Homo sapiens_hsa01100"
"ACSM6","Metabolic pathways_Homo sapiens_hsa01100"
"ACSM5","Metabolic pathways_Homo sapiens_hsa01100"
"GBA3","Metabolic pathways_Homo sapiens_hsa01100"
"INPP5A","Metabolic pathways_Homo sapiens_hsa01100"
"DGUOK","Metabolic pathways_Homo sapiens_hsa01100"
"PTDSS2","Metabolic pathways_Homo sapiens_hsa01100"
"CYP27B1","Metabolic pathways_Homo sapiens_hsa01100"
"INPP5B","Metabolic pathways_Homo sapiens_hsa01100"
"PTDSS1","Metabolic pathways_Homo sapiens_hsa01100"
"INPP5E","Metabolic pathways_Homo sapiens_hsa01100"
"CYP2R1","Metabolic pathways_Homo sapiens_hsa01100"
"INPP5K","Metabolic pathways_Homo sapiens_hsa01100"
"ASL","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V0A4","Metabolic pathways_Homo sapiens_hsa01100"
"GLUL","Metabolic pathways_Homo sapiens_hsa01100"
"INPP5J","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V0A1","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V0A2","Metabolic pathways_Homo sapiens_hsa01100"
"SLC33A1","Metabolic pathways_Homo sapiens_hsa01100"
"PTGES2","Metabolic pathways_Homo sapiens_hsa01100"
"PTGES3","Metabolic pathways_Homo sapiens_hsa01100"
"AMPD1","Metabolic pathways_Homo sapiens_hsa01100"
"NME3","Metabolic pathways_Homo sapiens_hsa01100"
"AMPD2","Metabolic pathways_Homo sapiens_hsa01100"
"NME4","Metabolic pathways_Homo sapiens_hsa01100"
"AMPD3","Metabolic pathways_Homo sapiens_hsa01100"
"NME5","Metabolic pathways_Homo sapiens_hsa01100"
"NME6","Metabolic pathways_Homo sapiens_hsa01100"
"TYR","Metabolic pathways_Homo sapiens_hsa01100"
"NME1","Metabolic pathways_Homo sapiens_hsa01100"
"NME2","Metabolic pathways_Homo sapiens_hsa01100"
"SPAM1","Metabolic pathways_Homo sapiens_hsa01100"
"UGDH","Metabolic pathways_Homo sapiens_hsa01100"
"P4HA1","Metabolic pathways_Homo sapiens_hsa01100"
"HAL","Metabolic pathways_Homo sapiens_hsa01100"
"NME7","Metabolic pathways_Homo sapiens_hsa01100"
"P4HA2","Metabolic pathways_Homo sapiens_hsa01100"
"P4HA3","Metabolic pathways_Homo sapiens_hsa01100"
"ALDOC","Metabolic pathways_Homo sapiens_hsa01100"
"ALDOB","Metabolic pathways_Homo sapiens_hsa01100"
"AKR1B10","Metabolic pathways_Homo sapiens_hsa01100"
"ALDOA","Metabolic pathways_Homo sapiens_hsa01100"
"UMPS","Metabolic pathways_Homo sapiens_hsa01100"
"DTYMK","Metabolic pathways_Homo sapiens_hsa01100"
"MAOB","Metabolic pathways_Homo sapiens_hsa01100"
"MAOA","Metabolic pathways_Homo sapiens_hsa01100"
"CYP7A1","Metabolic pathways_Homo sapiens_hsa01100"
"LIAS","Metabolic pathways_Homo sapiens_hsa01100"
"PPCDC","Metabolic pathways_Homo sapiens_hsa01100"
"UGCG","Metabolic pathways_Homo sapiens_hsa01100"
"NNT","Metabolic pathways_Homo sapiens_hsa01100"
"AUH","Metabolic pathways_Homo sapiens_hsa01100"
"CBR3","Metabolic pathways_Homo sapiens_hsa01100"
"CBR1","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V0E1","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V0E2","Metabolic pathways_Homo sapiens_hsa01100"
"MCCC1","Metabolic pathways_Homo sapiens_hsa01100"
"OLAH","Metabolic pathways_Homo sapiens_hsa01100"
"C1GALT1","Metabolic pathways_Homo sapiens_hsa01100"
"MCCC2","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH5A1","Metabolic pathways_Homo sapiens_hsa01100"
"B3GNT6","Metabolic pathways_Homo sapiens_hsa01100"
"B3GNT5","Metabolic pathways_Homo sapiens_hsa01100"
"B3GNT4","Metabolic pathways_Homo sapiens_hsa01100"
"CMPK2","Metabolic pathways_Homo sapiens_hsa01100"
"B3GNT3","Metabolic pathways_Homo sapiens_hsa01100"
"B3GNT2","Metabolic pathways_Homo sapiens_hsa01100"
"B3GNT1","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V0D2","Metabolic pathways_Homo sapiens_hsa01100"
"CMPK1","Metabolic pathways_Homo sapiens_hsa01100"
"PRIM2","Metabolic pathways_Homo sapiens_hsa01100"
"GBE1","Metabolic pathways_Homo sapiens_hsa01100"
"HDC","Metabolic pathways_Homo sapiens_hsa01100"
"RDH8","Metabolic pathways_Homo sapiens_hsa01100"
"PRIM1","Metabolic pathways_Homo sapiens_hsa01100"
"TRAK2","Metabolic pathways_Homo sapiens_hsa01100"
"PTS","Metabolic pathways_Homo sapiens_hsa01100"
"GUK1","Metabolic pathways_Homo sapiens_hsa01100"
"DLAT","Metabolic pathways_Homo sapiens_hsa01100"
"AMY1A","Metabolic pathways_Homo sapiens_hsa01100"
"AMY1B","Metabolic pathways_Homo sapiens_hsa01100"
"B3GAT3","Metabolic pathways_Homo sapiens_hsa01100"
"AMY1C","Metabolic pathways_Homo sapiens_hsa01100"
"ALG14","Metabolic pathways_Homo sapiens_hsa01100"
"OCRL","Metabolic pathways_Homo sapiens_hsa01100"
"ALG13","Metabolic pathways_Homo sapiens_hsa01100"
"ALG12","Metabolic pathways_Homo sapiens_hsa01100"
"CRLS1","Metabolic pathways_Homo sapiens_hsa01100"
"COX7B2","Metabolic pathways_Homo sapiens_hsa01100"
"ALG11","Metabolic pathways_Homo sapiens_hsa01100"
"FAH","Metabolic pathways_Homo sapiens_hsa01100"
"ALG10","Metabolic pathways_Homo sapiens_hsa01100"
"DPM1","Metabolic pathways_Homo sapiens_hsa01100"
"DPM2","Metabolic pathways_Homo sapiens_hsa01100"
"DPM3","Metabolic pathways_Homo sapiens_hsa01100"
"PHOSPHO1","Metabolic pathways_Homo sapiens_hsa01100"
"PHOSPHO2","Metabolic pathways_Homo sapiens_hsa01100"
"GNPDA1","Metabolic pathways_Homo sapiens_hsa01100"
"GNPDA2","Metabolic pathways_Homo sapiens_hsa01100"
"FOLH1","Metabolic pathways_Homo sapiens_hsa01100"
"CRYL1","Metabolic pathways_Homo sapiens_hsa01100"
"POC1B-GALNT4","Metabolic pathways_Homo sapiens_hsa01100"
"GALNT13","Metabolic pathways_Homo sapiens_hsa01100"
"TYMP","Metabolic pathways_Homo sapiens_hsa01100"
"GALNT12","Metabolic pathways_Homo sapiens_hsa01100"
"GALNT15","Metabolic pathways_Homo sapiens_hsa01100"
"GALNT14","Metabolic pathways_Homo sapiens_hsa01100"
"GALNT16","Metabolic pathways_Homo sapiens_hsa01100"
"HAAO","Metabolic pathways_Homo sapiens_hsa01100"
"GALNT18","Metabolic pathways_Homo sapiens_hsa01100"
"CCBL2","Metabolic pathways_Homo sapiens_hsa01100"
"CCBL1","Metabolic pathways_Homo sapiens_hsa01100"
"TYMS","Metabolic pathways_Homo sapiens_hsa01100"
"CNDP1","Metabolic pathways_Homo sapiens_hsa01100"
"COMT","Metabolic pathways_Homo sapiens_hsa01100"
"CNDP2","Metabolic pathways_Homo sapiens_hsa01100"
"GALNT11","Metabolic pathways_Homo sapiens_hsa01100"
"GALNT10","Metabolic pathways_Homo sapiens_hsa01100"
"ATP5J2","Metabolic pathways_Homo sapiens_hsa01100"
"NT5E","Metabolic pathways_Homo sapiens_hsa01100"
"TWISTNB","Metabolic pathways_Homo sapiens_hsa01100"
"NT5C","Metabolic pathways_Homo sapiens_hsa01100"
"NT5M","Metabolic pathways_Homo sapiens_hsa01100"
"IDH1","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V0C","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V0B","Metabolic pathways_Homo sapiens_hsa01100"
"HGD","Metabolic pathways_Homo sapiens_hsa01100"
"IDH2","Metabolic pathways_Homo sapiens_hsa01100"
"EPHX2","Metabolic pathways_Homo sapiens_hsa01100"
"MPST","Metabolic pathways_Homo sapiens_hsa01100"
"CTPS2","Metabolic pathways_Homo sapiens_hsa01100"
"CTPS1","Metabolic pathways_Homo sapiens_hsa01100"
"AZIN2","Metabolic pathways_Homo sapiens_hsa01100"
"DCTD","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH3A2","Metabolic pathways_Homo sapiens_hsa01100"
"CYP3A7-CYP3AP1","Metabolic pathways_Homo sapiens_hsa01100"
"AMACR","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH3A1","Metabolic pathways_Homo sapiens_hsa01100"
"PNLIP","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V1A","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V1D","Metabolic pathways_Homo sapiens_hsa01100"
"ISYNA1","Metabolic pathways_Homo sapiens_hsa01100"
"AMY2A","Metabolic pathways_Homo sapiens_hsa01100"
"AMY2B","Metabolic pathways_Homo sapiens_hsa01100"
"FPGS","Metabolic pathways_Homo sapiens_hsa01100"
"UAP1L1","Metabolic pathways_Homo sapiens_hsa01100"
"MAN2A2","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH3B2","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH3B1","Metabolic pathways_Homo sapiens_hsa01100"
"FPGT","Metabolic pathways_Homo sapiens_hsa01100"
"MAN2A1","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V1F","Metabolic pathways_Homo sapiens_hsa01100"
"HADH","Metabolic pathways_Homo sapiens_hsa01100"
"ATP6V1H","Metabolic pathways_Homo sapiens_hsa01100"
"PSPH","Metabolic pathways_Homo sapiens_hsa01100"
"CYP2J2","Metabolic pathways_Homo sapiens_hsa01100"
"HGSNAT","Metabolic pathways_Homo sapiens_hsa01100"
"PYCR1","Metabolic pathways_Homo sapiens_hsa01100"
"PYCR2","Metabolic pathways_Homo sapiens_hsa01100"
"PRODH2","Metabolic pathways_Homo sapiens_hsa01100"
"DAK","Metabolic pathways_Homo sapiens_hsa01100"
"ATP5F1","Metabolic pathways_Homo sapiens_hsa01100"
"COQ7","Metabolic pathways_Homo sapiens_hsa01100"
"COQ6","Metabolic pathways_Homo sapiens_hsa01100"
"GRHPR","Metabolic pathways_Homo sapiens_hsa01100"
"COQ5","Metabolic pathways_Homo sapiens_hsa01100"
"DAO","Metabolic pathways_Homo sapiens_hsa01100"
"RBKS","Metabolic pathways_Homo sapiens_hsa01100"
"COQ3","Metabolic pathways_Homo sapiens_hsa01100"
"LPIN1","Metabolic pathways_Homo sapiens_hsa01100"
"COQ2","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH18A1","Metabolic pathways_Homo sapiens_hsa01100"
"LPIN2","Metabolic pathways_Homo sapiens_hsa01100"
"LPIN3","Metabolic pathways_Homo sapiens_hsa01100"
"B4GALT3","Metabolic pathways_Homo sapiens_hsa01100"
"H6PD","Metabolic pathways_Homo sapiens_hsa01100"
"IDI1","Metabolic pathways_Homo sapiens_hsa01100"
"IDI2","Metabolic pathways_Homo sapiens_hsa01100"
"B4GALT4","Metabolic pathways_Homo sapiens_hsa01100"
"B4GALT1","Metabolic pathways_Homo sapiens_hsa01100"
"B4GALT2","Metabolic pathways_Homo sapiens_hsa01100"
"PYCRL","Metabolic pathways_Homo sapiens_hsa01100"
"ALOX15","Metabolic pathways_Homo sapiens_hsa01100"
"DBH","Metabolic pathways_Homo sapiens_hsa01100"
"EHHADH","Metabolic pathways_Homo sapiens_hsa01100"
"ALOX12","Metabolic pathways_Homo sapiens_hsa01100"
"HK1","Metabolic pathways_Homo sapiens_hsa01100"
"HK3","Metabolic pathways_Homo sapiens_hsa01100"
"HK2","Metabolic pathways_Homo sapiens_hsa01100"
"SGPL1","Metabolic pathways_Homo sapiens_hsa01100"
"DBT","Metabolic pathways_Homo sapiens_hsa01100"
"AFMID","Metabolic pathways_Homo sapiens_hsa01100"
"GMPPA","Metabolic pathways_Homo sapiens_hsa01100"
"PLCZ1","Metabolic pathways_Homo sapiens_hsa01100"
"GMPPB","Metabolic pathways_Homo sapiens_hsa01100"
"AOX1","Metabolic pathways_Homo sapiens_hsa01100"
"URAD","Metabolic pathways_Homo sapiens_hsa01100"
"HIBCH","Metabolic pathways_Homo sapiens_hsa01100"
"TKTL2","Metabolic pathways_Homo sapiens_hsa01100"
"PTGIS","Metabolic pathways_Homo sapiens_hsa01100"
"TKTL1","Metabolic pathways_Homo sapiens_hsa01100"
"NOS3","Metabolic pathways_Homo sapiens_hsa01100"
"DCXR","Metabolic pathways_Homo sapiens_hsa01100"
"DCK","Metabolic pathways_Homo sapiens_hsa01100"
"LSS","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH1A1","Metabolic pathways_Homo sapiens_hsa01100"
"DCT","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH1A3","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH1A2","Metabolic pathways_Homo sapiens_hsa01100"
"HKDC1","Metabolic pathways_Homo sapiens_hsa01100"
"SCLY","Metabolic pathways_Homo sapiens_hsa01100"
"B4GALT7","Metabolic pathways_Homo sapiens_hsa01100"
"B4GALT6","Metabolic pathways_Homo sapiens_hsa01100"
"DDC","Metabolic pathways_Homo sapiens_hsa01100"
"ACADVL","Metabolic pathways_Homo sapiens_hsa01100"
"ATP5G3","Metabolic pathways_Homo sapiens_hsa01100"
"ATP5G2","Metabolic pathways_Homo sapiens_hsa01100"
"SGSH","Metabolic pathways_Homo sapiens_hsa01100"
"ATP5G1","Metabolic pathways_Homo sapiens_hsa01100"
"NADSYN1","Metabolic pathways_Homo sapiens_hsa01100"
"LTC4S","Metabolic pathways_Homo sapiens_hsa01100"
"POLE","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH1B1","Metabolic pathways_Homo sapiens_hsa01100"
"ALDH2","Metabolic pathways_Homo sapiens_hsa01100"
"CHSY3","Metabolic pathways_Homo sapiens_hsa01100"
"KYNU","Metabolic pathways_Homo sapiens_hsa01100"
"CHSY1","Metabolic pathways_Homo sapiens_hsa01100"
"NOS1","Metabolic pathways_Homo sapiens_hsa01100"
"BPNT1","Metabolic pathways_Homo sapiens_hsa01100"
"CDIPT","Metabolic pathways_Homo sapiens_hsa01100"
"NOS2","Metabolic pathways_Homo sapiens_hsa01100"
"POLG","Metabolic pathways_Homo sapiens_hsa01100"
"GUSB","Metabolic pathways_Homo sapiens_hsa01100"
"POLR2J2","Huntington's disease_Homo sapiens_hsa05016"
"POLR2J3","Huntington's disease_Homo sapiens_hsa05016"
"UQCRC2","Huntington's disease_Homo sapiens_hsa05016"
"TBPL1","Huntington's disease_Homo sapiens_hsa05016"
"TBPL2","Huntington's disease_Homo sapiens_hsa05016"
"BAX","Huntington's disease_Homo sapiens_hsa05016"
"UQCRC1","Huntington's disease_Homo sapiens_hsa05016"
"TFAM","Huntington's disease_Homo sapiens_hsa05016"
"TP53","Huntington's disease_Homo sapiens_hsa05016"
"UQCR10","Huntington's disease_Homo sapiens_hsa05016"
"ATP5A1","Huntington's disease_Homo sapiens_hsa05016"
"UQCR11","Huntington's disease_Homo sapiens_hsa05016"
"CREB3L1","Huntington's disease_Homo sapiens_hsa05016"
"CREB3L4","Huntington's disease_Homo sapiens_hsa05016"
"CREB3L2","Huntington's disease_Homo sapiens_hsa05016"
"CREB3L3","Huntington's disease_Homo sapiens_hsa05016"
"AP2S1","Huntington's disease_Homo sapiens_hsa05016"
"PPARGC1A","Huntington's disease_Homo sapiens_hsa05016"
"DNAH14","Huntington's disease_Homo sapiens_hsa05016"
"COX8A","Huntington's disease_Homo sapiens_hsa05016"
"CREBBP","Huntington's disease_Homo sapiens_hsa05016"
"DNAH12","Huntington's disease_Homo sapiens_hsa05016"
"COX8C","Huntington's disease_Homo sapiens_hsa05016"
"DNAH11","Huntington's disease_Homo sapiens_hsa05016"
"DNAH17","Huntington's disease_Homo sapiens_hsa05016"
"COX7A2L","Huntington's disease_Homo sapiens_hsa05016"
"DNAH10","Huntington's disease_Homo sapiens_hsa05016"
"RCOR1","Huntington's disease_Homo sapiens_hsa05016"
"ATP5C1","Huntington's disease_Homo sapiens_hsa05016"
"DNALI1","Huntington's disease_Homo sapiens_hsa05016"
"GRIN2B","Huntington's disease_Homo sapiens_hsa05016"
"COX3","Huntington's disease_Homo sapiens_hsa05016"
"COX2","Huntington's disease_Homo sapiens_hsa05016"
"COX1","Huntington's disease_Homo sapiens_hsa05016"
"COX6C","Huntington's disease_Homo sapiens_hsa05016"
"HAP1","Huntington's disease_Homo sapiens_hsa05016"
"COX7C","Huntington's disease_Homo sapiens_hsa05016"
"COX7B","Huntington's disease_Homo sapiens_hsa05016"
"CLTC","Huntington's disease_Homo sapiens_hsa05016"
"CLTB","Huntington's disease_Homo sapiens_hsa05016"
"CLTA","Huntington's disease_Homo sapiens_hsa05016"
"BBC3","Huntington's disease_Homo sapiens_hsa05016"
"CLTCL1","Huntington's disease_Homo sapiens_hsa05016"
"AP2B1","Huntington's disease_Homo sapiens_hsa05016"
"COX6B1","Huntington's disease_Homo sapiens_hsa05016"
"COX6B2","Huntington's disease_Homo sapiens_hsa05016"
"PLCB4","Huntington's disease_Homo sapiens_hsa05016"
"NDUFAB1","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA4L2","Huntington's disease_Homo sapiens_hsa05016"
"PPARG","Huntington's disease_Homo sapiens_hsa05016"
"PLCB2","Huntington's disease_Homo sapiens_hsa05016"
"PLCB3","Huntington's disease_Homo sapiens_hsa05016"
"PLCB1","Huntington's disease_Homo sapiens_hsa05016"
"HIP1","Huntington's disease_Homo sapiens_hsa05016"
"COX5A","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA12","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA13","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA10","Huntington's disease_Homo sapiens_hsa05016"
"HTT","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA11","Huntington's disease_Homo sapiens_hsa05016"
"AP2A2","Huntington's disease_Homo sapiens_hsa05016"
"AP2A1","Huntington's disease_Homo sapiens_hsa05016"
"COX5B","Huntington's disease_Homo sapiens_hsa05016"
"EP300","Huntington's disease_Homo sapiens_hsa05016"
"SDHD","Huntington's disease_Homo sapiens_hsa05016"
"SDHB","Huntington's disease_Homo sapiens_hsa05016"
"COX7B2","Huntington's disease_Homo sapiens_hsa05016"
"SDHC","Huntington's disease_Homo sapiens_hsa05016"
"GRIN1","Huntington's disease_Homo sapiens_hsa05016"
"SDHA","Huntington's disease_Homo sapiens_hsa05016"
"UQCRQ","Huntington's disease_Homo sapiens_hsa05016"
"SLC25A31","Huntington's disease_Homo sapiens_hsa05016"
"PPIF","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB11","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB10","Huntington's disease_Homo sapiens_hsa05016"
"UCP1","Huntington's disease_Homo sapiens_hsa05016"
"COX6A2","Huntington's disease_Homo sapiens_hsa05016"
"NDUFC2-KCTD14","Huntington's disease_Homo sapiens_hsa05016"
"COX6A1","Huntington's disease_Homo sapiens_hsa05016"
"NDUFV3","Huntington's disease_Homo sapiens_hsa05016"
"NDUFV2","Huntington's disease_Homo sapiens_hsa05016"
"NDUFV1","Huntington's disease_Homo sapiens_hsa05016"
"CREB3","Huntington's disease_Homo sapiens_hsa05016"
"CREB1","Huntington's disease_Homo sapiens_hsa05016"
"DLG4","Huntington's disease_Homo sapiens_hsa05016"
"GNAQ","Huntington's disease_Homo sapiens_hsa05016"
"TAF4B","Huntington's disease_Homo sapiens_hsa05016"
"DNAL1","Huntington's disease_Homo sapiens_hsa05016"
"DNAL4","Huntington's disease_Homo sapiens_hsa05016"
"CREB5","Huntington's disease_Homo sapiens_hsa05016"
"ATP8","Huntington's disease_Homo sapiens_hsa05016"
"UQCRB","Huntington's disease_Homo sapiens_hsa05016"
"ATP6","Huntington's disease_Homo sapiens_hsa05016"
"COX7A1","Huntington's disease_Homo sapiens_hsa05016"
"COX7A2","Huntington's disease_Homo sapiens_hsa05016"
"UQCRH","Huntington's disease_Homo sapiens_hsa05016"
"TGM2","Huntington's disease_Homo sapiens_hsa05016"
"CYC1","Huntington's disease_Homo sapiens_hsa05016"
"AP2M1","Huntington's disease_Homo sapiens_hsa05016"
"GPX1","Huntington's disease_Homo sapiens_hsa05016"
"APAF1","Huntington's disease_Homo sapiens_hsa05016"
"BDNF","Huntington's disease_Homo sapiens_hsa05016"
"NDUFC2","Huntington's disease_Homo sapiens_hsa05016"
"NDUFC1","Huntington's disease_Homo sapiens_hsa05016"
"ATP5F1","Huntington's disease_Homo sapiens_hsa05016"
"SP1","Huntington's disease_Homo sapiens_hsa05016"
"NDUFS8","Huntington's disease_Homo sapiens_hsa05016"
"NDUFS7","Huntington's disease_Homo sapiens_hsa05016"
"NDUFS6","Huntington's disease_Homo sapiens_hsa05016"
"NDUFS5","Huntington's disease_Homo sapiens_hsa05016"
"NDUFS4","Huntington's disease_Homo sapiens_hsa05016"
"NDUFS3","Huntington's disease_Homo sapiens_hsa05016"
"NDUFS2","Huntington's disease_Homo sapiens_hsa05016"
"CYCS","Huntington's disease_Homo sapiens_hsa05016"
"NDUFS1","Huntington's disease_Homo sapiens_hsa05016"
"CYTB","Huntington's disease_Homo sapiens_hsa05016"
"DNAH5","Huntington's disease_Homo sapiens_hsa05016"
"SLC25A4","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB9","Huntington's disease_Homo sapiens_hsa05016"
"DNAH2","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB8","Huntington's disease_Homo sapiens_hsa05016"
"DNAH3","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB7","Huntington's disease_Homo sapiens_hsa05016"
"DNAH8","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB6","Huntington's disease_Homo sapiens_hsa05016"
"DNAH9","Huntington's disease_Homo sapiens_hsa05016"
"COX4I2","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB5","Huntington's disease_Homo sapiens_hsa05016"
"DNAH6","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB4","Huntington's disease_Homo sapiens_hsa05016"
"DNAH7","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB3","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB2","Huntington's disease_Homo sapiens_hsa05016"
"NRF1","Huntington's disease_Homo sapiens_hsa05016"
"ATP5J","Huntington's disease_Homo sapiens_hsa05016"
"NDUFB1","Huntington's disease_Homo sapiens_hsa05016"
"ATP5O","Huntington's disease_Homo sapiens_hsa05016"
"ITPR1","Huntington's disease_Homo sapiens_hsa05016"
"ATP5D","Huntington's disease_Homo sapiens_hsa05016"
"CASP8","Huntington's disease_Homo sapiens_hsa05016"
"ATP5B","Huntington's disease_Homo sapiens_hsa05016"
"CASP9","Huntington's disease_Homo sapiens_hsa05016"
"ATP5H","Huntington's disease_Homo sapiens_hsa05016"
"ATP5E","Huntington's disease_Homo sapiens_hsa05016"
"UQCRFS1","Huntington's disease_Homo sapiens_hsa05016"
"CASP3","Huntington's disease_Homo sapiens_hsa05016"
"COX4I1","Huntington's disease_Homo sapiens_hsa05016"
"DNAI1","Huntington's disease_Homo sapiens_hsa05016"
"DNAI2","Huntington's disease_Homo sapiens_hsa05016"
"TBP","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA9","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA8","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA7","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA6","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA5","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA4","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA3","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA2","Huntington's disease_Homo sapiens_hsa05016"
"NDUFA1","Huntington's disease_Homo sapiens_hsa05016"
"SOD1","Huntington's disease_Homo sapiens_hsa05016"
"SOD2","Huntington's disease_Homo sapiens_hsa05016"
"UQCRHL","Huntington's disease_Homo sapiens_hsa05016"
"REST","Huntington's disease_Homo sapiens_hsa05016"
"VDAC3","Huntington's disease_Homo sapiens_hsa05016"
"VDAC2","Huntington's disease_Homo sapiens_hsa05016"
"VDAC1","Huntington's disease_Homo sapiens_hsa05016"
"SLC25A6","Huntington's disease_Homo sapiens_hsa05016"
"SLC25A5","Huntington's disease_Homo sapiens_hsa05016"
"DNAH1","Huntington's disease_Homo sapiens_hsa05016"
"TAF4","Huntington's disease_Homo sapiens_hsa05016"
"HDAC1","Huntington's disease_Homo sapiens_hsa05016"
"HDAC2","Huntington's disease_Homo sapiens_hsa05016"
"DCTN2","Huntington's disease_Homo sapiens_hsa05016"
"DCTN4","Huntington's disease_Homo sapiens_hsa05016"
"DCTN1","Huntington's disease_Homo sapiens_hsa05016"
"ATP5G3","Huntington's disease_Homo sapiens_hsa05016"
"ATP5G2","Huntington's disease_Homo sapiens_hsa05016"
"ATP5G1","Huntington's disease_Homo sapiens_hsa05016"
"GRM5","Huntington's disease_Homo sapiens_hsa05016"
"POLR2A","Huntington's disease_Homo sapiens_hsa05016"
"POLR2B","Huntington's disease_Homo sapiens_hsa05016"
"POLR2C","Huntington's disease_Homo sapiens_hsa05016"
"SIN3A","Huntington's disease_Homo sapiens_hsa05016"
"POLR2D","Huntington's disease_Homo sapiens_hsa05016"
"POLR2E","Huntington's disease_Homo sapiens_hsa05016"
"POLR2F","Huntington's disease_Homo sapiens_hsa05016"
"POLR2G","Huntington's disease_Homo sapiens_hsa05016"
"POLR2H","Huntington's disease_Homo sapiens_hsa05016"
"POLR2I","Huntington's disease_Homo sapiens_hsa05016"
"POLR2J","Huntington's disease_Homo sapiens_hsa05016"
"POLR2K","Huntington's disease_Homo sapiens_hsa05016"
"IFT57","Huntington's disease_Homo sapiens_hsa05016"
"POLR2L","Huntington's disease_Homo sapiens_hsa05016"
"SDHD","Parkinson's disease_Homo sapiens_hsa05012"
"SDHB","Parkinson's disease_Homo sapiens_hsa05012"
"COX7B2","Parkinson's disease_Homo sapiens_hsa05012"
"SDHC","Parkinson's disease_Homo sapiens_hsa05012"
"SDHA","Parkinson's disease_Homo sapiens_hsa05012"
"PINK1","Parkinson's disease_Homo sapiens_hsa05012"
"UQCRQ","Parkinson's disease_Homo sapiens_hsa05012"
"SLC25A31","Parkinson's disease_Homo sapiens_hsa05012"
"UQCRC2","Parkinson's disease_Homo sapiens_hsa05012"
"UQCRC1","Parkinson's disease_Homo sapiens_hsa05012"
"PPIF","Parkinson's disease_Homo sapiens_hsa05012"
"PARK2","Parkinson's disease_Homo sapiens_hsa05012"
"NDUFB11","Parkinson's disease_Homo sapiens_hsa05012"
"NDUFB10","Parkinson's disease_Homo sapiens_hsa05012"
"UQCR10","Parkinson's disease_Homo sapiens_hsa05012"
"ADCY5","Parkinson's disease_Homo sapiens_hsa05012"
"ATP5A1","Parkinson's disease_Homo sapiens_hsa05012"
"PARK7","Parkinson's disease_Homo sapiens_hsa05012"
"UQCR11","Parkinson's disease_Homo sapiens_hsa05012"
"COX6A2","Parkinson's disease_Homo sapiens_hsa05012"
"UBE2L6","Parkinson's disease_Homo sapiens_hsa05012"
"UBE2L3","Parkinson's disease_Homo sapiens_hsa05012"
"NDUFC2-KCTD14","Parkinson's disease_Homo sapiens_hsa05012"
"COX6A1","Parkinson's disease_Homo sapiens_hsa05012"
"NDUFV3","Parkinson's disease_Homo sapiens_hsa05012"
"NDUFV2","Parkinson's disease_Homo sapiens_hsa05012"
"NDUFV1","Parkinson's disease_Homo sapiens_hsa05012"
